EX_ac_LPAREN_e_RPAREN_,2.62272540362351e-09
EX_co2_LPAREN_e_RPAREN_,0.08035439851929958
EX_fe2_LPAREN_e_RPAREN_,3.727195683377989e-17
EX_feenter_LPAREN_e_RPAREN_,-3.0814879110195774e-33
EX_glc_LPAREN_e_RPAREN_,-0.23
EX_h_LPAREN_e_RPAREN_,0.25992912186977524
EX_h2o_LPAREN_e_RPAREN_,0.34028351776634846
EX_indole_LPAREN_e_RPAREN_,5.649394503535892e-33
EX_inost_LPAREN_e_RPAREN_,-5.0678284445365714e-17
EX_kdo2lipid4_LPAREN_e_RPAREN_,-3.081487911019582e-32
EX_minohp_LPAREN_e_RPAREN_,5.0678284445365714e-17
EX_nh4_LPAREN_e_RPAREN_,6.776625379263639e-16
EX_o2_LPAREN_e_RPAREN_,-0.2103189581428243
EX_sulfac_LPAREN_e_RPAREN_,1.5188965795033885e-17
EX_ura_LPAREN_e_RPAREN_,6.938893903907228e-18
AACPS1,-3.998512576757562e-17
ACALD,0.07877236501941941
ACKr,-4.72025675948814e-05
ACONTa,0.000102067
ACONTb,0.000102067
ACS,0.0164184287
ACt2rpp,-2.62272540362351e-09
ACtex,-2.62272540362351e-09
ADK1,0.0244236293
ADK3,-0.007450391934811503
ADNCYC,0.0005547104
ADPRDP,5.3676552364214774e-17
AGPAT140,-1.999256288378781e-17
AKGDH,2.50725579411171e-06
ALATA_L,-1.5188965795033885e-17
ALAabcpp,0.04204362294750859
ALAt2rpp,-0.04204362294750859
ALDD2y,0.01637122875513053
ALLTAMH,1.490182032431294e-16
ALLTN,1.490182032431294e-16
ALLTNt2rpp,-3.833193216236578e-17
ALLTNtex,-3.833193216236578e-17
ANPRT,5.649394503535892e-33
ANS,5.649394503535892e-33
ASAD,-0.059865345834384624
ASPK,0.059865345834384624
ASPO6,-1.029545255574352e-18
ASPTA,-0.05986534583438464
ATPM,0.5273380596
ATPS4rpp,0.4876344305
CHRPL,-5.649394503535892e-33
CO2tex,-0.08035439851929958
CO2tpp,-0.08035439851929958
CPPPGO,-2.2082991038746005e-17
CS,0.000102067
CTPS2,-1.2990466138913547e-17
CYSDS,1.3877787807814457e-17
CYTBO3_4pp,0.4206379162856487
CYTDH,-6.162975822039163e-32
CYTDK2,6.162975822039163e-32
CYTK2,1.2990466138913486e-17
DADA,9.37686152670863e-17
DADK,-8.515581710843478e-17
DCYTD,-1.2990466138913486e-17
DGK1,-0.03527824794016522
DHBD,1.4721994025830664e-17
DMATT,-3.864056174610069e-17
DMPPS,4.2578883866114605e-18
DMQMT,-1.472199402583067e-17
DRPA,0.03527824794016532
DURIPP,6.938893903907228e-18
DUTPDP,2.0816681711721685e-17
EDA,0.00015547410000000376
EDD,0.0001554741
ENO,0.42466124024227586
ENTCS,4.907331341943555e-18
FACOAL140t2pp,-3.998512576757562e-17
FBA,0.1946419325098348
FBP,8.66561960112909e-16
FCLT,-2.2082991038746005e-17
FDMO6,-1.5188965795033885e-17
FE2tex,-1.5188965795033888e-17
FE3Ri,-6.624897311623801e-18
FE3abcpp,-1.3249794623247602e-17
FEENTERR1,1.5407439555097887e-33
FEENTERabcpp,3.0814879110195774e-33
FEENTERtonex,3.0814879110195774e-33
FEROpp,-3.797241448758472e-18
FMNRx,-1.5188965795033885e-17
FRD2,-9.999993478079141e-11
FTHFLi,0.059865345834384624
FUM,0.00010206699999999333
G3PAT140,-1.999256288378781e-17
G6PDH2r,0.03520675839016523
GAPD,0.42464193250983495
GHMT2r,-0.059865345834384624
GK1,0.03583929484016522
GLCabcpp,0.01897675127586361
GLCptspp,0.21102324872413641
GLCtex,0.1260353975
GLCtexi,0.1039646025
GLUDy,-0.05986534583438463
GLXCL,1.930773244090246e-05
GLYC3Pabcpp,-1.999256288378781e-17
GLYCK,1.930773244090246e-05
GND,0.03505128429016523
GRTT,-1.5949865210584297e-17
GRXR,-2.4192581099336583e-17
GTHOr,-2.4192581099336583e-17
GUACYC,0.0005610469
GUAD,2.465190324223886e-32
GUAPRT,0.03527824794016522
H2Otex,-0.34028351776634846
H2Otpp,-0.34028351776634813
HBZOPT,-1.472199402583067e-17
HEMEOS,-2.2082991038746005e-17
HEX1,0.01897675127586361
HPYRI,-1.930773244090246e-05
HPYRRx,1.930773244090246e-05
HSDy,-0.059865345834384624
HSK,0.059865345834384624
HXAND,9.37686152670863e-17
Htex,-0.25992912186977524
I2FE2SS,-3.797241448758471e-18
I2FE2SS2,-3.797241448758471e-18
I4FE4SR,-3.797241448758471e-18
ICDHyr,2.507255794111708e-06
ICL,9.95597442058883e-05
ICYSDS,-1.5188965795033885e-17
IGPS,5.649394503535892e-33
INSTtex,5.0678284445365714e-17
IPDPS,-4.2578883866114605e-18
K2L4Aabcpp,-3.081487911019582e-32
K2L4Aabctex,-3.081487911019582e-32
KDOCT2,-6.162975822039163e-32
LPLIPAL1A140pp,-1.999256288378781e-17
MALS,6.09442793242172e-05
MDH,-0.307323441866959
MDH2,0.1536527662
ME1,0.0012229718
ME2,0.15261071514628335
MINOHPtexi,-5.0678284445365714e-17
MOAT,-3.081487911019582e-32
MOAT2,-3.081487911019582e-32
MOX,-1.8735013540549517e-16
MTHFC,-0.059865345834384624
MTHFD,-0.059865345834384624
NADH16pp,0.1619571844856487
NADH17pp,-9.999993478079141e-11
NADH5,0.1049258987
NADN,5.3676552364214774e-17
NADPPPS,5.367655236421478e-17
NADTRHD,-0.0002188895
NDPK1,0.02838890290535372
NDPK2,7.826215572808138e-18
NDPK5,-0.03527824794016522
NDPK7,1.2990466138913486e-17
NDPK8,-1.0934839820777136e-16
NH4tex,-6.776625379263639e-16
NH4tpp,-6.776625379263639e-16
NMNN,-5.3676552364214774e-17
NTD1,2.0816681711721685e-17
NTD3,-1.2990466138913486e-17
NTD6,8.515581710843478e-17
NTD8,0.03527824794016522
O2tex,0.2103189581428243
O2tpp,0.2103189581428243
OCTDPS,-1.472199402583067e-17
OHPHM,-1.472199402583067e-17
OMBZLM,-1.472199402583067e-17
OMMBLHX3,-1.472199402583067e-17
OMPHHX3,-1.472199402583067e-17
OPHBDC,-1.472199402583067e-17
OPHHX3,-1.472199402583067e-17
PA140abcpp,-1.999256288378781e-17
PDE1,0.0005547104
PDE4,0.0005610469
PDH,0.0698049456
PFK,0.1946419325098357
PFL,0.05986534583438448
PGI,0.19479324160983477
PGK,-0.42464193250983495
PGL,0.03520675839016523
PGM,-0.42466124024227586
PHYTSpp,-5.0678284445365714e-17
PIuabcpp,-3.040697066721943e-16
PLIPA2A140pp,-1.999256288378781e-17
POR5,0.03527824794016534
PPC,0.0915590693013438
PPCK,-0.1220790192
PPKr,-0.05281243394016523
PPM,-0.03527824794016523
PPM2,0.03527824794016532
PPPGO3,-2.2082991038746005e-17
PPS,9.82651884429433e-08
PRAIi,5.649394503535892e-33
PTAr,4.72025675948814e-05
PUNP4,0.03527824794016522
PUNP6,9.37686152670863e-17
PYK,1.28198406011978e-09
R15BPK,0.03527824794016523
R1PK,0.03527824794016523
RNTR1c2,1.0934839820777136e-16
RNTR2c2,0.03527824794016522
RNTR3c2,-1.2990466138913486e-17
RNTR4c2,2.0816681711721685e-17
RPE,-0.0001513091
RPI,-0.03520259339016523
S2FE2SS,6.005540552633072e-18
S2FE2SS2,6.005540552633072e-18
S4FE4SR,6.005540552633072e-18
SERASr,1.4721994025830664e-17
SUCDi,0.0001020669
SUCOAS,-2.50725579411171e-06
SULFACabcpp,-1.5188965795033885e-17
SULFACtex,-1.5188965795033885e-17
SULRi,-1.5188965795033885e-17
TALA,-7.565455e-05
THRAi,0.059865345834384624
THRS,0.059865345834384624
TKT1,-7.565455e-05
TKT2,-7.565455e-05
TPI,0.1946419325098348
TRPAS2,0.05986534583438461
TRPS2,0.05986534583438461
TRPS3,5.649394503535892e-33
UDCPDP,2.0855119853992378e-17
UDCPDPS,2.0855119853992378e-17
UDCPPtppi,-2.0855119853992378e-17
UGLYCH,1.490182032431294e-16
UMPK,6.938893903907228e-18
UPP3MT,2.2082991038746005e-17
UPPDC1,-2.2082991038746005e-17
URAt2pp,-6.938893903907228e-18
URAtex,-6.938893903907228e-18
URIC,1.8735013540549517e-16
XAND,1.8735013540549517e-16
XPPT,-1.2364852347467027e-25
CIMA,0.2599291192470501
CitraSink,0.2599291192470501
